0.232
0.906
1.579
2.252
2.926
3.599
4.272
4.923
5.573
6.246
6.571
6.920
7.546
7.895
8.220
8.568
8.870
9.543
9.752
9.892
10.077
10.217
10.867
11.215
11.517
11.865
12.214
12.539
12.841
13.189
13.537
13.862
14.164
14.373
14.675
14.861
15.163
15.372
15.650
15.813
16.138
16.765
17.113
17.438
18.088
18.413
18.762
19.412
20.085
20.271
20.434
20.619
20.759
21.409
21.757
22.082
22.430
22.779
23.429
23.777
24.102
24.451
24.752
25.263
25.751
26.215
26.703
27.237
27.353
28.026
28.352
28.491
28.653
29.025
29.350
29.675
29.838
29.977
30.325
30.674
30.836
30.999
31.324
31.835
31.997
32.345
32.647
32.996
33.321
33.646
33.831
33.971
34.319
34.667
34.969
35.294
35.805
36.293
36.479
36.757
36.920
37.245
37.872
38.243
38.917
39.219
39.544
39.869
40.217
40.380
40.542
40.867
41.192
41.517
41.866
42.214
42.539
42.864
43.189
43.862
44.188
44.513
44.861
45.163
45.511
45.836
46.301
46.486
46.788
47.253
48.994
49.644
50.898
51.525
52.152
53.452
54.056
54.683
55.333
55.983
56.610
57.214
57.864
62.880
64.134
64.459
64.760
65.411
67.222
67.872
68.360
68.522
68.870
69.195
69.799
70.147
70.473
70.821
70.983
71.123
71.773
72.121
72.423
72.795
73.096
73.398
73.723
74.118
74.420
74.861
75.000
75.070
75.418
76.045
76.208
76.347
76.858
77.346
77.833
78.298
78.832
78.948
79.598
79.946
80.132
80.248
80.573
80.922
81.247
81.409
81.548
81.874
82.199
82.547
82.872
83.174
83.522
84.010
84.196
84.521
84.869
85.217
85.496
86.030
86.518
86.843
87.005
87.307
87.795
87.980
88.259
88.607
89.374
90.024
91.928
92.555
93.182
93.832
94.482
95.109
95.736
97.036
97.640
98.267
98.894
100.775
101.402
102.052
102.655
103.282
103.886
104.536
105.163
105.767
106.417
108.902
109.552
110.202
110.852
111.177
111.502
111.851
112.152
112.501
112.779
113.128
113.429
114.056
114.707
115.357
115.682
115.984
116.657
117.284
117.609
119.838
120.488
121.139
121.464
121.765
122.416
123.089
123.414
123.716
124.343
124.993
125.666
125.991
126.293
126.642
126.943
127.594
127.896
128.221
128.848
130.125
130.473
130.775
131.425
132.075
132.725
133.700
134.002
135.279
135.930
136.255
136.580
137.230
137.880
138.182
140.434
141.735
142.060
142.385
143.035
144.312
144.637
145.589
146.843
148.097
151.742
153.646
154.273
154.831
155.574
156.177
156.804
158.708
159.335
160.589
161.820
163.097
165.605
166.232
166.859
167.927
169.947
172.153
172.478
173.569
175.589
176.239
176.843
177.493
178.120
178.724
179.328
179.955
180.582
181.209
181.812
182.439
183.066
183.670
184.297
184.947
186.178
186.805
187.455
188.662
188.987
189.127
190.520
194.908
196.812
199.320
201.828
204.359
206.240
206.541
206.867
211.952
212.602
213.182
214.413
214.877
215.203
215.829
216.503
217.153
217.501
217.803
218.477
218.825
219.127
219.754
220.915
221.054
221.704
222.354
222.679
223.004
223.655
223.956
224.932
225.582
226.232
226.882
227.370
227.532
227.857
228.833
229.181
229.483
229.808
230.110
230.458
231.410
232.060
232.710
233.361
234.011
234.661
235.288
236.588
236.936
237.238
237.888
238.237
238.539
239.212
239.537
239.862
240.187
240.489
241.139
241.789
242.463
242.950
243.090
243.415
243.740
244.065
244.367
244.692
245.017
245.481
245.923
246.921
247.571
248.198
248.523
249.498
251.101
252.076
